Country,Category,Year,value
Cyprus,Health,2020,6.260062600626007
Cyprus,Transport,2020,15.341153411534114
Cyprus,Communication,2020,3.0240302403024026
Cyprus,Recreation and culture,2020,7.236072360723607
Cyprus,Education,2020,3.7010370103701034
Cyprus,Restaurants and hotels,2020,17.447174471744717
Cyprus,Miscellaneous goods and services,2020,6.152061520615206
Czech Republic,Food and non-alcoholic beverages,2020,18.79718797187972
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2020,9.094090940909409
Czech Republic,Clothing and footwear,2020,4.492044920449205
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2020,15.158151581515817
Czech Republic,"Furnishings, household equipment and routine household maintenance",2020,6.232062320623206
Czech Republic,Health,2020,2.927029270292703
Czech Republic,Transport,2020,12.808128081280815
Czech Republic,Communication,2020,2.955029550295503
Czech Republic,Recreation and culture,2020,9.150091500915009
Czech Republic,Education,2020,0.6320063200632007
Czech Republic,Restaurants and hotels,2020,10.81410814108141
Czech Republic,Miscellaneous goods and services,2020,6.940069400694007
Denmark,Food and non-alcoholic beverages,2020,13.535999999999998
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.8089999999999993
Denmark,Clothing and footwear,2020,5.058999999999999
Denmark,"Housing, Water, Electricity, Gas and Other Fuels",2020,18.766
Denmark,"Furnishings, household equipment and routine household maintenance",2020,6.3039999999999985
Denmark,Health,2020,3.4379999999999993
Denmark,Transport,2020,14.874999999999996
Denmark,Communication,2020,2.3079999999999994
Denmark,Recreation and culture,2020,12.846999999999998
Denmark,Education,2020,1.0059999999999998
Denmark,Restaurants and hotels,2020,7.456999999999997
Denmark,Miscellaneous goods and services,2020,10.594999999999997
Estonia,Food and non-alcoholic beverages,2020,18.810811891881084
Estonia,"Alcoholic Beverages, Tobacco, and Narcotics",2020,7.129928700712992
Estonia,Clothing and footwear,2020,6.895931040689593
Estonia,"Housing, Water, Electricity, Gas and Other Fuels",2020,11.914880851191489
Estonia,"Furnishings, household equipment and routine household maintenance",2020,5.274947250527495
Estonia,Health,2020,4.880951190488095
Estonia,Transport,2020,14.195858041419587
Estonia,Communication,2020,4.187958120418797
Estonia,Recreation and culture,2020,9.591904080959191
Estonia,Education,2020,1.120988790112099
Estonia,Restaurants and hotels,2020,10.51089489105109
Estonia,Miscellaneous goods and services,2020,5.484945150548494
Finland,Food and non-alcoholic beverages,2020,14.954448633459002
Finland,"Alcoholic Beverages, Tobacco, and Narcotics",2020,5.8731761952858585
Finland,Clothing and footwear,2020,5.241157234717041
Finland,"Housing, Water, Electricity, Gas and Other Fuels",2020,16.452493574807246
Finland,"Furnishings, household equipment and routine household maintenance",2020,5.979179375381261
Finland,Health,2020,6.039181175435263
Finland,Transport,2020,14.853445603368101
Finland,Communication,2020,3.0030900927027813
Finland,Recreation and culture,2020,10.834325029750893
Finland,Education,2020,0.49701491044731344
Finland,Restaurants and hotels,2020,8.849265477964337
Finland,Miscellaneous goods and services,2020,7.4232226966809005
France,Food and non-alcoholic beverages,2020,15.926159261592614
France,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.406044060440604
France,Clothing and footwear,2020,4.411044110441105
France,"Housing, Water, Electricity, Gas and Other Fuels",2020,15.666156661566616
France,"Furnishings, household equipment and routine household maintenance",2020,5.467054670546705
France,Health,2020,4.282042820428204
France,Transport,2020,17.338173381733817
France,Communication,2020,2.7600276002760027
France,Recreation and culture,2020,8.163081630816308
France,Education,2020,0.4090040900409004
France,Restaurants and hotels,2020,8.993089930899309
France,Miscellaneous goods and services,2020,12.178121781217813
Germany,Food and non-alcoholic beverages,2020,11.342
Germany,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.206
Germany,Clothing and footwear,2020,5.139
Germany,"Housing, Water, Electricity, Gas and Other Fuels",2020,23.305999999999997
Germany,"Furnishings, household equipment and routine household maintenance",2020,5.6930000000000005
Germany,Health,2020,5.383
Germany,Transport,2020,15.219
Germany,Communication,2020,2.9589999999999996
Germany,Recreation and culture,2020,11.419
Germany,Education,2020,0.931
Germany,Restaurants and hotels,2020,5.7669999999999995
Germany,Miscellaneous goods and services,2020,8.636000000000001
Greece,Food and non-alcoholic beverages,2020,19.404388087761753
Greece,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.7990959819196375
Greece,Clothing and footwear,2020,4.916098321966438
Greece,"Housing, Water, Electricity, Gas and Other Fuels",2020,9.471189423788475
Greece,"Furnishings, household equipment and routine household maintenance",2020,3.217064341286825
Greece,Health,2020,5.3571071421428424
Greece,Transport,2020,16.306326126522528
Greece,Communication,2020,5.302106042120842
Greece,Recreation and culture,2020,3.8850777015540308
Greece,Education,2020,2.4880497609952195
Greece,Restaurants and hotels,2020,18.04336086721734
Greece,Miscellaneous goods and services,2020,6.810136202724053
Hungary,Food and non-alcoholic beverages,2020,21.194
Hungary,"Alcoholic Beverages, Tobacco, and Narcotics",2020,8.588
Hungary,Clothing and footwear,2020,4.218999999999999
Hungary,"Housing, Water, Electricity, Gas and Other Fuels",2020,10.451
Hungary,"Furnishings, household equipment and routine household maintenance",2020,5.384
Hungary,Health,2020,4.92
Hungary,Transport,2020,14.804
Hungary,Communication,2020,3.71
Hungary,Recreation and culture,2020,7.127999999999999
Hungary,Education,2020,1.7999999999999998
Hungary,Restaurants and hotels,2020,10.866
Hungary,Miscellaneous goods and services,2020,6.936000000000001
Iceland,Food and non-alcoholic beverages,2020,11.835881641183589
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",2020,2.0419795802041985
Iceland,Clothing and footwear,2020,5.149948500514996
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",2020,12.768872311276889
Iceland,"Furnishings, household equipment and routine household maintenance",2020,4.4799552004479954
Iceland,Health,2020,3.4419655803441973
Iceland,Transport,2020,26.176738232617673
Iceland,Communication,2020,1.6789832101678985
Iceland,Recreation and culture,2020,13.424865751342487
Iceland,Education,2020,1.016989830101699
Iceland,Restaurants and hotels,2020,13.590864091359087
Iceland,Miscellaneous goods and services,2020,4.392956070439296
Ireland,Food and non-alcoholic beverages,2020,10.761107611076111
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.885048850488505
Ireland,Clothing and footwear,2020,4.8190481904819045
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",2020,11.506115061150611
Ireland,"Furnishings, household equipment and routine household maintenance",2020,5.263052630526306
Ireland,Health,2020,6.3050630506305065
Ireland,Transport,2020,14.404144041440414
Ireland,Communication,2020,2.7680276802768025
Ireland,Recreation and culture,2020,8.041080410804108
Ireland,Education,2020,1.8810188101881016
Ireland,Restaurants and hotels,2020,21.697216972169723
Ireland,Miscellaneous goods and services,2020,7.669076690766907
Italy,Food and non-alcoholic beverages,2020,17.257827421725782
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.272967270327296
Italy,Clothing and footwear,2020,8.16391836081639
Italy,"Housing, Water, Electricity, Gas and Other Fuels",2020,10.599894001059988
Italy,"Furnishings, household equipment and routine household maintenance",2020,7.660923390766092
Italy,Health,2020,4.332956670433295
Italy,Transport,2020,15.906840931590683
Italy,Communication,2020,2.503974960250397
Italy,Recreation and culture,2020,6.168938310616893
Italy,Education,2020,1.1069889301106988
Italy,Restaurants and hotels,2020,12.723872761272387
Italy,Miscellaneous goods and services,2020,10.30089699103009
Latvia,Food and non-alcoholic beverages,2020,21.828218282182824
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",2020,7.808078080780809
Latvia,Clothing and footwear,2020,5.539055390553906
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",2020,15.692156921569216
Latvia,"Furnishings, household equipment and routine household maintenance",2020,4.208042080420805
Latvia,Health,2020,5.673056730567306
Latvia,Transport,2020,14.614146141461415
Latvia,Communication,2020,3.5160351603516036
Latvia,Recreation and culture,2020,7.976079760797609
Latvia,Education,2020,1.2990129901299015
Latvia,Restaurants and hotels,2020,7.130071300713007
Latvia,Miscellaneous goods and services,2020,4.716047160471605
Lithuania,Food and non-alcoholic beverages,2020,19.515
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",2020,6.862000000000002
Lithuania,Clothing and footwear,2020,6.845000000000001
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",2020,10.445000000000002
Lithuania,"Furnishings, household equipment and routine household maintenance",2020,7.424
Lithuania,Health,2020,6.191000000000001
Lithuania,Transport,2020,15.705000000000002
Lithuania,Communication,2020,2.874
Lithuania,Recreation and culture,2020,8.834000000000001
Lithuania,Education,2020,1.153
Lithuania,Restaurants and hotels,2020,6.847
Lithuania,Miscellaneous goods and services,2020,7.305000000000001
Luxembourg,Food and non-alcoholic beverages,2020,11.5
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",2020,9.84
Luxembourg,Clothing and footwear,2020,6.5200000000000005
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",2020,11.64
Luxembourg,"Furnishings, household equipment and routine household maintenance",2020,6.720000000000001
Luxembourg,Health,2020,2.17
Luxembourg,Transport,2020,20.02
Luxembourg,Communication,2020,1.76
Luxembourg,Recreation and culture,2020,6.5200000000000005
Luxembourg,Education,2020,1.24
Luxembourg,Restaurants and hotels,2020,9.259999999999998
Luxembourg,Miscellaneous goods and services,2020,12.809999999999999
Malta,Food and non-alcoholic beverages,2020,16.055
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.649
Malta,Clothing and footwear,2020,4.896000000000001
Malta,"Housing, Water, Electricity, Gas and Other Fuels",2020,8.544
Malta,"Furnishings, household equipment and routine household maintenance",2020,7.754999999999999
Malta,Health,2020,4.05
Malta,Transport,2020,13.684000000000001
Malta,Communication,2020,3.2869999999999995
Malta,Recreation and culture,2020,10.290000000000001
Malta,Education,2020,2.262
Malta,Restaurants and hotels,2020,17.825
Malta,Miscellaneous goods and services,2020,7.703
Netherlands,Food and non-alcoholic beverages,2020,14.356143561435614
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.314033140331403
Netherlands,Clothing and footwear,2020,6.792067920679207
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",2020,15.618156181561815
Netherlands,"Furnishings, household equipment and routine household maintenance",2020,7.110071100711006
Netherlands,Health,2020,2.669026690266903
Netherlands,Transport,2020,13.924139241392414
Netherlands,Communication,2020,3.1840318403184034
Netherlands,Recreation and culture,2020,11.321113211132111
Netherlands,Education,2020,0.8640086400864009
Netherlands,Restaurants and hotels,2020,9.83709837098371
Netherlands,Miscellaneous goods and services,2020,11.01011010110101
Norway,Food and non-alcoholic beverages,2020,13.587999999999997
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.6259999999999994
Norway,Clothing and footwear,2020,5.970999999999999
Norway,"Housing, Water, Electricity, Gas and Other Fuels",2020,12.024
Norway,"Furnishings, household equipment and routine household maintenance",2020,7.370999999999999
Norway,Health,2020,3.8069999999999995
Norway,Transport,2020,18.631999999999998
Norway,Communication,2020,2.694
Norway,Recreation and culture,2020,12.808
Norway,Education,2020,0.5589999999999999
Norway,Restaurants and hotels,2020,8.646999999999998
Norway,Miscellaneous goods and services,2020,9.273
Poland,Food and non-alcoholic beverages,2020,18.199
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",2020,5.8950000000000005
Poland,Clothing and footwear,2020,5.517
Poland,"Housing, Water, Electricity, Gas and Other Fuels",2020,17.379
Poland,"Furnishings, household equipment and routine household maintenance",2020,6.225
Poland,Health,2020,6.59
Poland,Transport,2020,12.376000000000001
Poland,Communication,2020,2.3219999999999996
Poland,Recreation and culture,2020,8.728
Poland,Education,2020,1.126
Poland,Restaurants and hotels,2020,4.247
Poland,Miscellaneous goods and services,2020,11.395999999999999
Portugal,Food and non-alcoholic beverages,2020,19.013999999999996
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.572
Portugal,Clothing and footwear,2020,7.066999999999999
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",2020,8.466999999999999
Portugal,"Furnishings, household equipment and routine household maintenance",2020,5.631
Portugal,Health,2020,6.297
Portugal,Transport,2020,16.207
Portugal,Communication,2020,2.708
Portugal,Recreation and culture,2020,5.07
Portugal,Education,2020,1.8399999999999999
Portugal,Restaurants and hotels,2020,14.424000000000001
Portugal,Miscellaneous goods and services,2020,9.703000000000001
Romania,Food and non-alcoholic beverages,2020,29.229707702922976
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",2020,7.025929740702594
Romania,Clothing and footwear,2020,6.268937310626893
Romania,"Housing, Water, Electricity, Gas and Other Fuels",2020,9.024909750902491
Romania,"Furnishings, household equipment and routine household maintenance",2020,6.827931720682794
Romania,Health,2020,7.5599244007559925
Romania,Transport,2020,14.010859891401086
Romania,Communication,2020,5.086949130508694
Romania,Recreation and culture,2020,5.506944930550695
Romania,Education,2020,2.2059779402205977
Romania,Restaurants and hotels,2020,3.9589604103958966
Romania,Miscellaneous goods and services,2020,3.2929670703292966
Slovak Republic,Food and non-alcoholic beverages,2020,20.184201842018425
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2020,5.959059590595907
Slovak Republic,Clothing and footwear,2020,5.319053190531906
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",2020,16.624166241662422
Slovak Republic,"Furnishings, household equipment and routine household maintenance",2020,7.980079800798009
Slovak Republic,Health,2020,2.9430294302943034
Slovak Republic,Transport,2020,8.43208432084321
Slovak Republic,Communication,2020,3.7360373603736043
Slovak Republic,Recreation and culture,2020,9.979099790997912
Slovak Republic,Education,2020,1.9430194301943025
Slovak Republic,Restaurants and hotels,2020,7.9610796107961095
Slovak Republic,Miscellaneous goods and services,2020,8.93908939089391
Slovenia,Food and non-alcoholic beverages,2020,16.211162111621118
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.929049290492904
Slovenia,Clothing and footwear,2020,6.4820648206482065
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",2020,10.21410214102141
Slovenia,"Furnishings, household equipment and routine household maintenance",2020,5.696056960569606
Slovenia,Health,2020,4.599045990459905
Slovenia,Transport,2020,17.372173721737216
Slovenia,Communication,2020,3.124031240312403
Slovenia,Recreation and culture,2020,9.20309203092031
Slovenia,Education,2020,1.5200152001520015
Slovenia,Restaurants and hotels,2020,11.719117191171911
Slovenia,Miscellaneous goods and services,2020,8.930089300893009
Spain,Food and non-alcoholic beverages,2020,18.85081149188508
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",2020,2.7629723702762967
Spain,Clothing and footwear,2020,6.326936730632693
Spain,"Housing, Water, Electricity, Gas and Other Fuels",2020,13.008869911300886
Spain,"Furnishings, household equipment and routine household maintenance",2020,5.742942570574294
Spain,Health,2020,3.7989620103798956
Spain,Transport,2020,15.567844321556784
Spain,Communication,2020,3.6979630203697953
Spain,Recreation and culture,2020,6.975930240697593
Spain,Education,2020,1.5599844001559984
Spain,Restaurants and hotels,2020,13.769862301376984
Spain,Miscellaneous goods and services,2020,7.936920630793693
Sweden,Food and non-alcoholic beverages,2020,15.661156611566115
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",2020,4.1890418904189035
Sweden,Clothing and footwear,2020,5.234052340523405
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",2020,14.970149701497013
Sweden,"Furnishings, household equipment and routine household maintenance",2020,7.060070600706006
Sweden,Health,2020,3.845038450384504
Sweden,Transport,2020,14.993149931499314
Sweden,Communication,2020,3.5480354803548027
Sweden,Recreation and culture,2020,11.96811968119681
Sweden,Education,2020,0.12600126001260012
Sweden,Restaurants and hotels,2020,9.07009070090701
Sweden,Miscellaneous goods and services,2020,9.335093350933507
Switzerland,Food and non-alcoholic beverages,2020,10.339
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",2020,2.629
Switzerland,Clothing and footwear,2020,2.962
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",2020,20.622
Switzerland,"Furnishings, household equipment and routine household maintenance",2020,3.601
Switzerland,Health,2020,16.269
Switzerland,Transport,2020,10.687000000000001
Switzerland,Communication,2020,2.9659999999999997
Switzerland,Recreation and culture,2020,8.25
Switzerland,Education,2020,1.1269999999999998
Switzerland,Restaurants and hotels,2020,9.868
Switzerland,Miscellaneous goods and services,2020,10.68
Turkey,Food and non-alcoholic beverages,2020,22.768772312276873
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",2020,6.055939440605592
Turkey,Clothing and footwear,2020,6.963930360696391
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",2020,14.338856611433881
Turkey,"Furnishings, household equipment and routine household maintenance",2020,7.769922300776991
Turkey,Health,2020,2.8049719502804966
Turkey,Transport,2020,15.617843821561781
Turkey,Communication,2020,3.799962000379995
Turkey,Recreation and culture,2020,3.2599674003259964
Turkey,Education,2020,2.581974180258197
Turkey,Restaurants and hotels,2020,8.667913320866791
Turkey,Miscellaneous goods and services,2020,5.369946300536994
United Kingdom,Food and non-alcoholic beverages,2020,9.9
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",2020,3.9
United Kingdom,Clothing and footwear,2020,6.4
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",2020,12.9
United Kingdom,"Furnishings, household equipment and routine household maintenance",2020,6.1
United Kingdom,Health,2020,2.7
United Kingdom,Transport,2020,14.799999999999999
United Kingdom,Communication,2020,2.1
United Kingdom,Recreation and culture,2020,16.8
United Kingdom,Education,2020,2.9000000000000004
United Kingdom,Restaurants and hotels,2020,11.799999999999999
United Kingdom,Miscellaneous goods and services,2020,9.700000000000001
Austria,Food and non-alcoholic beverages,2021,12.977870221297785
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.0399596004039955
Austria,Clothing and footwear,2021,5.509944900550994
Austria,"Housing, Water, Electricity, Gas and Other Fuels",2021,15.343846561534383
Austria,"Furnishings, household equipment and routine household maintenance",2021,8.504914950850491
Austria,Health,2021,5.795942040579593
Austria,Transport,2021,12.708872911270886
Austria,Communication,2021,2.3559764402355974
Austria,Recreation and culture,2021,9.880901190988089
Austria,Education,2021,1.2229877701222989
Austria,Restaurants and hotels,2021,13.442865571344287
Austria,Miscellaneous goods and services,2021,8.215917840821591
Belgium,Food and non-alcoholic beverages,2021,18.081180811808117
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",2021,5.3600536005360055
Belgium,Clothing and footwear,2021,5.230052300523004
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",2021,17.20217202172022
Belgium,"Furnishings, household equipment and routine household maintenance",2021,8.230082300823009
Belgium,Health,2021,7.881078810788108
Belgium,Transport,2021,11.598115981159813
Belgium,Communication,2021,3.2960329603296037
Belgium,Recreation and culture,2021,8.189081890818908
Belgium,Education,2021,0.5320053200532006
Belgium,Restaurants and hotels,2021,6.068060680606806
Belgium,Miscellaneous goods and services,2021,8.332083320833208
Bulgaria,Food and non-alcoholic beverages,2021,23.951760482395173
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",2021,7.080929190708092
Bulgaria,Clothing and footwear,2021,3.754962450375496
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",2021,12.315876841231587
Bulgaria,"Furnishings, household equipment and routine household maintenance",2021,6.665933340666593
Bulgaria,Health,2021,8.225917740822592
Bulgaria,Transport,2021,12.567874321256786
Bulgaria,Communication,2021,6.110938890611093
Bulgaria,Recreation and culture,2021,5.685943140568594
Bulgaria,Education,2021,1.6799832001679984
Bulgaria,Restaurants and hotels,2021,5.714942850571494
Bulgaria,Miscellaneous goods and services,2021,6.244937550624494
Croatia,Food and non-alcoholic beverages,2021,22.141
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",2021,7.231
Croatia,Clothing and footwear,2021,4.327
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",2021,13.324
Croatia,"Furnishings, household equipment and routine household maintenance",2021,5.693999999999999
Croatia,Health,2021,5.486999999999999
Croatia,Transport,2021,10.937
Croatia,Communication,2021,5.387
Croatia,Recreation and culture,2021,8.298999999999998
Croatia,Education,2021,1.3259999999999998
Croatia,Restaurants and hotels,2021,8.722999999999999
Croatia,Miscellaneous goods and services,2021,7.123999999999999
Cyprus,Food and non-alcoholic beverages,2021,17.706000000000003
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.415000000000001
Cyprus,Clothing and footwear,2021,6.191000000000001
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",2021,8.506
Cyprus,"Furnishings, household equipment and routine household maintenance",2021,6.375
Cyprus,Health,2021,2.9800000000000004
Cyprus,Transport,2021,15.632000000000001
Cyprus,Communication,2021,3.4619999999999997
Cyprus,Recreation and culture,2021,6.015000000000001
Cyprus,Education,2021,4.118
Cyprus,Restaurants and hotels,2021,14.963000000000001
Cyprus,Miscellaneous goods and services,2021,7.6370000000000005
Czech Republic,Food and non-alcoholic beverages,2021,20.850000000000005
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2021,10.339000000000002
Czech Republic,Clothing and footwear,2021,4.008000000000001
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2021,16.527000000000005
Czech Republic,"Furnishings, household equipment and routine household maintenance",2021,6.751000000000001
Czech Republic,Health,2021,3.1390000000000007
Czech Republic,Transport,2021,10.938000000000002
Czech Republic,Communication,2021,3.618000000000001
Czech Republic,Recreation and culture,2021,7.9910000000000005
Czech Republic,Education,2021,0.6900000000000002
Czech Republic,Restaurants and hotels,2021,8.094000000000001
Czech Republic,Miscellaneous goods and services,2021,7.0550000000000015
Denmark,Food and non-alcoholic beverages,2021,14.936850631493687
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.4519554804451955
Denmark,Clothing and footwear,2021,4.512954870451296
Denmark,"Housing, Water, Electricity, Gas and Other Fuels",2021,19.89380106198938
Denmark,"Furnishings, household equipment and routine household maintenance",2021,7.072929270707292
Denmark,Health,2021,3.7069629303706964
Denmark,Transport,2021,13.152868471315287
Denmark,Communication,2021,2.3899761002389974
Denmark,Recreation and culture,2021,12.229877701222987
Denmark,Education,2021,1.1289887101128988
Denmark,Restaurants and hotels,2021,5.550944490555095
Denmark,Miscellaneous goods and services,2021,10.97189028109719
Estonia,Food and non-alcoholic beverages,2021,22.07377926220738
Estonia,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.699933000669994
Estonia,Clothing and footwear,2021,5.5999440005599945
Estonia,"Housing, Water, Electricity, Gas and Other Fuels",2021,14.244857551424486
Estonia,"Furnishings, household equipment and routine household maintenance",2021,6.833931660683394
Estonia,Health,2021,6.086939130608695
Estonia,Transport,2021,13.094869051309487
Estonia,Communication,2021,4.886951130488695
Estonia,Recreation and culture,2021,7.763922360776393
Estonia,Education,2021,1.043989560104399
Estonia,Restaurants and hotels,2021,5.717942820571794
Estonia,Miscellaneous goods and services,2021,5.952940470595295
Finland,Food and non-alcoholic beverages,2021,15.925999999999995
Finland,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.164999999999998
Finland,Clothing and footwear,2021,4.111999999999999
Finland,"Housing, Water, Electricity, Gas and Other Fuels",2021,19.133999999999997
Finland,"Furnishings, household equipment and routine household maintenance",2021,6.47
Finland,Health,2021,6.157999999999999
Finland,Transport,2021,13.433999999999996
Finland,Communication,2021,3.235
Finland,Recreation and culture,2021,10.245999999999997
Finland,Education,2021,0.6019999999999999
Finland,Restaurants and hotels,2021,6.972999999999999
Finland,Miscellaneous goods and services,2021,7.544999999999999
France,Food and non-alcoholic beverages,2021,17.79
France,"Alcoholic Beverages, Tobacco, and Narcotics",2021,5.06
France,Clothing and footwear,2021,4.107
France,"Housing, Water, Electricity, Gas and Other Fuels",2021,17.193
France,"Furnishings, household equipment and routine household maintenance",2021,5.847
France,Health,2021,4.343
France,Transport,2021,14.692
France,Communication,2021,3.2240000000000006
France,Recreation and culture,2021,8.023000000000001
France,Education,2021,0.44200000000000006
France,Restaurants and hotels,2021,6.6979999999999995
France,Miscellaneous goods and services,2021,12.581000000000001
Germany,Food and non-alcoholic beverages,2021,12.792
Germany,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.611999999999999
Germany,Clothing and footwear,2021,4.383
Germany,"Housing, Water, Electricity, Gas and Other Fuels",2021,25.3
Germany,"Furnishings, household equipment and routine household maintenance",2021,6.321000000000001
Germany,Health,2021,5.664000000000001
Germany,Transport,2021,14.139
Germany,Communication,2021,3.015
Germany,Recreation and culture,2021,9.681999999999999
Germany,Education,2021,0.991
Germany,Restaurants and hotels,2021,4.07
Germany,Miscellaneous goods and services,2021,9.031
Greece,Food and non-alcoholic beverages,2021,22.52745054901098
Greece,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.646092921858437
Greece,Clothing and footwear,2021,5.470109402188044
Greece,"Housing, Water, Electricity, Gas and Other Fuels",2021,10.869217384347687
Greece,"Furnishings, household equipment and routine household maintenance",2021,3.628072561451229
Greece,Health,2021,6.797135942718854
Greece,Transport,2021,15.022300446008922
Greece,Communication,2021,5.353107062141243
Greece,Recreation and culture,2021,3.8150763015260303
Greece,Education,2021,2.9870597411948236
Greece,Restaurants and hotels,2021,12.202244044880898
Greece,Miscellaneous goods and services,2021,6.682133642672852
Hungary,Food and non-alcoholic beverages,2021,23.596999999999998
Hungary,"Alcoholic Beverages, Tobacco, and Narcotics",2021,9.715
Hungary,Clothing and footwear,2021,3.7590000000000003
Hungary,"Housing, Water, Electricity, Gas and Other Fuels",2021,10.319
Hungary,"Furnishings, household equipment and routine household maintenance",2021,7.088
Hungary,Health,2021,4.739
Hungary,Transport,2021,13.997000000000002
Hungary,Communication,2021,4.029
Hungary,Recreation and culture,2021,7.02
Hungary,Education,2021,2.109
Hungary,Restaurants and hotels,2021,6.515
Hungary,Miscellaneous goods and services,2021,7.1129999999999995
Iceland,Food and non-alcoholic beverages,2021,15.305153051530517
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",2021,2.8200282002820027
Iceland,Clothing and footwear,2021,6.108061080610806
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",2021,16.357163571635716
Iceland,"Furnishings, household equipment and routine household maintenance",2021,5.691056910569106
Iceland,Health,2021,4.671046710467105
Iceland,Transport,2021,19.82019820198202
Iceland,Communication,2021,2.1410214102141025
Iceland,Recreation and culture,2021,11.400114001140013
Iceland,Education,2021,1.035010350103501
Iceland,Restaurants and hotels,2021,9.09109091090911
Iceland,Miscellaneous goods and services,2021,5.560055600556006
Ireland,Food and non-alcoholic beverages,2021,14.909
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.549999999999999
Ireland,Clothing and footwear,2021,4.476999999999999
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",2021,13.496999999999998
Ireland,"Furnishings, household equipment and routine household maintenance",2021,6.206999999999999
Ireland,Health,2021,6.809
Ireland,Transport,2021,12.788999999999998
Ireland,Communication,2021,3.8889999999999993
Ireland,Recreation and culture,2021,7.082999999999999
Ireland,Education,2021,1.857
Ireland,Restaurants and hotels,2021,13.862
Ireland,Miscellaneous goods and services,2021,8.071
Italy,Food and non-alcoholic beverages,2021,20.590588188236232
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",2021,3.849923001539969
Italy,Clothing and footwear,2021,7.489850202995941
Italy,"Housing, Water, Electricity, Gas and Other Fuels",2021,11.931761364772703
Italy,"Furnishings, household equipment and routine household maintenance",2021,8.252834943301133
Italy,Health,2021,4.680906381872362
Italy,Transport,2021,13.55072898542029
Italy,Communication,2021,2.9719405611887755
Italy,Recreation and culture,2021,5.971880562388752
Italy,Education,2021,1.1479770404591907
Italy,Restaurants and hotels,2021,8.837823243535128
Italy,Miscellaneous goods and services,2021,10.723785524289513
Latvia,Food and non-alcoholic beverages,2021,26.018479630407388
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",2021,7.927841443171135
