currency;country;Year;Month;OBS_VALUE
PPS;Turkey;2014;1;604.53
PPS;Turkey;2014;7;640.09
PPS;Turkey;2015;1;646.68
PPS;Turkey;2015;7;685.44
PPS;Turkey;2016;1;797.56
PPS;Turkey;2016;7;797.56
PPS;Turkey;2017;1;780.53
PPS;Turkey;2017;7;780.53
PPS;Turkey;2018;1;775.51
PPS;Turkey;2018;7;775.51
PPS;Turkey;2019;1;846.59
PPS;Turkey;2019;7;846.59
PPS;Turkey;2020;1;824.48
PPS;Turkey;2020;7;824.48
PPS;United Kingdom;1999;1;
PPS;United Kingdom;1999;7;624.35
PPS;United Kingdom;2000;1;645.38
PPS;United Kingdom;2000;7;645.38
PPS;United Kingdom;2001;1;681.56
PPS;United Kingdom;2001;7;681.56
PPS;United Kingdom;2002;1;743.46
PPS;United Kingdom;2002;7;743.46
PPS;United Kingdom;2003;1;770.21
PPS;United Kingdom;2003;7;770.21
PPS;United Kingdom;2004;1;841.49
PPS;United Kingdom;2004;7;841.49
PPS;United Kingdom;2005;1;886.58
PPS;United Kingdom;2005;7;886.58
PPS;United Kingdom;2006;1;930.29
PPS;United Kingdom;2006;7;930.29
PPS;United Kingdom;2007;1;975.36
PPS;United Kingdom;2007;7;975.36
PPS;United Kingdom;2008;1;987.18
PPS;United Kingdom;2008;7;987.18
PPS;United Kingdom;2009;1;978.85
PPS;United Kingdom;2009;7;978.85
PPS;United Kingdom;2010;1;987.27
PPS;United Kingdom;2010;7;987.27
PPS;United Kingdom;2011;1;996.19
PPS;United Kingdom;2011;7;996.19
PPS;United Kingdom;2012;1;1010.66
PPS;United Kingdom;2012;7;1010.66
PPS;United Kingdom;2013;1;1001.65
PPS;United Kingdom;2013;7;1001.65
PPS;United Kingdom;2014;1;1009.55
PPS;United Kingdom;2014;7;1009.55
PPS;United Kingdom;2015;1;1037.06
PPS;United Kingdom;2015;7;1037.06
PPS;United Kingdom;2016;1;1059.95
PPS;United Kingdom;2016;7;1139.21
PPS;United Kingdom;2017;1;1137.08
PPS;United Kingdom;2017;7;1184.73
PPS;United Kingdom;2018;1;1176.43
PPS;United Kingdom;2018;7;1231.36
PPS;United Kingdom;2019;1;1228.01
PPS;United Kingdom;2019;7;1284.84
PPS;United Kingdom;2020;1;1269.79
PPS;United Kingdom;2020;7;1348.67
PPS;United States;1999;1;760.92
PPS;United States;1999;7;760.92
PPS;United States;2000;1;756.85
PPS;United States;2000;7;756.85
PPS;United States;2001;1;754.21
PPS;United States;2001;7;754.21
PPS;United States;2002;1;751.16
PPS;United States;2002;7;751.16
PPS;United States;2003;1;754.92
PPS;United States;2003;7;754.92
PPS;United States;2004;1;750.65
PPS;United States;2004;7;750.65
PPS;United States;2005;1;754.73
PPS;United States;2005;7;754.73
PPS;United States;2006;1;748.86
PPS;United States;2006;7;748.86
PPS;United States;2007;1;748.36
PPS;United States;2007;7;748.36
PPS;United States;2008;1;838.89
PPS;United States;2008;7;838.89
PPS;United States;2009;1;917.95
PPS;United States;2009;7;917.95
PPS;United States;2010;1;1009.37
PPS;United States;2010;7;1009.37
PPS;United States;2011;1;995.48
PPS;United States;2011;7;995.48
PPS;United States;2012;1;995.85
PPS;United States;2012;7;995.85
PPS;United States;2013;1;978.49
PPS;United States;2013;7;978.49
PPS;United States;2014;1;971.32
PPS;United States;2014;7;971.32
PPS;United States;2015;1;977.83
PPS;United States;2015;7;977.83
PPS;United States;2016;1;946.37
PPS;United States;2016;7;946.37
PPS;United States;2017;1;942.41
PPS;United States;2017;7;942.41
PPS;United States;2018;1;931.37
PPS;United States;2018;7;931.37
PPS;United States;2019;1;941.41
PPS;United States;2019;7;941.41
PPS;United States;2020;1;914.27
PPS;United States;2020;7;914.27
PPS;United States;2021;1;914.27
PPS;United States;2021;7;914.27
PPS;United States;2022;1;914.27
